Away,AQ1,AQ2,AQ3,AQ4,AOT1,AOT2,AOT3,AOT4,Home,HQ1,HQ2,HQ3,HQ4,HOT1,HOT2,HOT3,HOT4,Date,Away_Final,Home_Final,Q1M,Q2M,Q3M,Q4M,FinalMargin,FinalTotal,HomeMargin,Season,OTs,Weekday,TravelDist,Playoffs
Minnesota,21,20,26,23,0,0,0,0,New Orleans,20,26,33,20,0,0,0,0,20120407,90,99,-1,5,12,9,9,189,9,2011,0,5,1052,0
LA Lakers,32,25,26,22,0,0,0,0,Phoenix,24,38,37,26,0,0,0,0,20120407,105,125,-8,5,16,20,20,230,20,2011,0,5,356,0
Orlando,24,13,25,26,0,0,0,0,Philadelphia,19,26,16,21,0,0,0,0,20120407,88,82,5,-8,1,6,6,170,-6,2011,0,5,864,0
Portland,31,32,20,11,0,0,0,0,Milwaukee,33,21,32,30,0,0,0,0,20120407,94,116,2,-9,3,22,22,210,22,2011,0,5,1714,0
Sacramento,22,29,23,20,0,0,0,0,LA Clippers,29,27,26,27,0,0,0,0,20120407,94,109,7,5,8,15,15,203,15,2011,0,5,361,0
Boston,24,19,16,27,0,0,0,0,Indiana,19,14,18,21,0,0,0,0,20120407,86,72,5,10,8,14,14,158,-14,2011,0,5,805,0
Denver,27,22,26,22,0,0,0,0,Golden State,26,30,29,27,0,0,0,0,20120407,97,112,-1,7,10,15,15,209,15,2011,0,5,947,0
Atlanta,19,29,38,30,0,0,0,0,Charlotte,23,13,32,28,0,0,0,0,20120407,116,96,-4,12,18,20,20,212,-20,2011,0,5,226,0
Dallas,10,29,28,22,0,0,0,0,Memphis,29,21,22,22,0,0,0,0,20120407,89,94,19,11,5,5,5,183,5,2011,0,5,419,0
Utah,19,21,36,28,0,0,0,0,San Antonio,31,26,28,29,0,0,0,0,20120408,104,114,12,17,9,10,10,218,10,2011,0,6,1087,0
Philadelphia,22,14,27,16,0,0,0,0,Boston,25,25,34,19,0,0,0,0,20120408,79,103,3,14,21,24,24,182,24,2011,0,6,270,0
Detroit,21,19,14,21,0,0,0,0,Miami,19,31,19,29,0,0,0,0,20120408,75,98,-2,10,15,23,23,173,23,2011,0,6,1155,0
Cleveland,30,18,23,38,8,0,0,0,Brooklyn,26,30,20,33,13,0,0,0,20120408,117,122,-4,8,5,0,5,239,5,2011,1,6,403,0
Chicago,19,26,30,16,8,0,0,0,New York,31,22,19,19,9,0,0,0,20120408,99,100,12,8,-3,0,1,199,1,2011,1,6,711,0
Toronto,20,23,12,20,0,0,0,0,Oklahoma City,25,25,20,21,0,0,0,0,20120408,75,91,5,7,15,16,16,166,16,2011,0,6,1114,0
Houston,32,26,15,31,0,0,0,0,Sacramento,21,22,20,24,0,0,0,0,20120408,104,87,11,15,10,17,17,191,-17,2011,0,6,1606,0
Detroit,22,21,28,18,0,0,0,0,Orlando,29,35,30,25,0,0,0,0,20120409,89,119,7,21,23,30,30,208,30,2011,0,0,957,0
LA Lakers,21,23,21,28,0,0,0,0,New Orleans,19,24,29,19,0,0,0,0,20120409,93,91,2,1,-7,2,2,184,-2,2011,0,0,1669,0
Phoenix,21,32,30,31,0,0,0,0,Minnesota,18,27,23,22,0,0,0,0,20120409,114,90,3,8,15,24,24,204,-24,2011,0,0,1278,0
Oklahoma City,35,26,26,22,0,0,0,0,Milwaukee,18,29,21,21,0,0,0,0,20120409,109,89,17,14,19,20,20,198,-20,2011,0,0,732,0
Washington,31,29,25,28,0,0,0,0,Charlotte,20,20,18,27,0,0,0,0,20120409,113,85,11,20,27,28,28,198,-28,2011,0,0,329,0
Toronto,16,21,25,36,0,0,0,0,Indiana,21,30,26,26,0,0,0,0,20120409,98,103,5,14,15,5,5,201,5,2011,0,0,438,0
Golden State,13,25,20,26,0,0,0,0,Denver,37,28,25,33,0,0,0,0,20120409,84,123,24,27,32,39,39,207,39,2011,0,0,947,0
Houston,24,25,22,23,0,0,0,0,Portland,17,23,25,24,0,0,0,0,20120409,94,89,7,9,6,5,5,183,-5,2011,0,0,1833,0
LA Clippers,18,23,19,25,0,0,0,0,Memphis,24,28,19,23,0,0,0,0,20120409,85,94,6,11,11,9,9,179,9,2011,0,0,1599,0
San Antonio,19,25,24,16,0,0,0,0,Utah,23,24,17,27,0,0,0,0,20120409,84,91,4,3,-4,7,7,175,7,2011,0,0,1087,0
Philadelphia,20,32,32,23,0,0,0,0,Brooklyn,20,23,25,20,0,0,0,0,20120410,107,88,0,9,16,19,19,195,-19,2011,0,1,80,0
Boston,33,32,24,26,0,0,0,0,Miami,22,35,24,26,0,0,0,0,20120410,115,107,11,8,8,8,8,222,-8,2011,0,1,1257,0
Orlando,29,12,20,24,0,0,0,0,Washington,18,23,19,33,0,0,0,0,20120410,85,93,-11,0,-1,8,8,178,8,2011,0,1,757,0
Charlotte,22,23,26,19,0,0,0,0,Cleveland,30,19,23,31,0,0,0,0,20120410,90,103,8,4,1,13,13,193,13,2011,0,1,435,0
New York,25,10,27,24,0,0,0,0,Chicago,22,25,25,26,0,0,0,0,20120410,86,98,-3,12,10,12,12,184,12,2011,0,1,711,0
Sacramento,27,23,27,23,0,0,0,0,Dallas,25,32,26,27,0,0,0,0,20120410,100,110,-2,7,6,10,10,210,10,2011,0,1,1437,0
Golden State,25,30,20,35,0,0,0,0,Portland,30,32,23,33,0,0,0,0,20120411,110,118,5,7,10,8,8,228,8,2011,0,2,535,0
Utah,30,26,24,23,0,0,0,0,Houston,26,20,21,24,0,0,0,0,20120411,103,91,4,10,13,12,12,194,-12,2011,0,2,1199,0
Philadelphia,20,22,21,30,0,0,0,0,Toronto,20,17,20,18,0,0,0,0,20120411,93,75,0,5,6,18,18,168,-18,2011,0,2,334,0
LA Clippers,21,27,28,24,0,0,0,0,Oklahoma City,24,31,25,18,0,0,0,0,20120411,100,98,-3,-7,-4,2,2,198,-2,2011,0,2,1178,0
LA Lakers,24,24,27,23,0,0,0,0,San Antonio,21,22,16,25,0,0,0,0,20120411,98,84,3,5,16,14,14,182,-14,2011,0,2,1201,0
Sacramento,29,20,21,26,0,0,0,0,New Orleans,20,30,29,26,0,0,0,0,20120411,96,105,-9,1,9,9,9,201,9,2011,0,2,1879,0
Indiana,28,18,27,21,10,0,0,0,Cleveland,25,21,20,28,4,0,0,0,20120411,104,98,3,0,7,0,6,202,-6,2011,1,2,262,0
Phoenix,26,27,19,21,0,0,0,0,Memphis,32,27,21,24,0,0,0,0,20120411,93,104,6,6,8,11,11,197,11,2011,0,2,1260,0
Minnesota,24,23,33,27,0,0,0,0,Denver,37,31,21,24,0,0,0,0,20120411,107,113,13,21,9,6,6,220,6,2011,0,2,698,0
New York,36,26,22,27,0,0,0,0,Milwaukee,27,35,26,19,0,0,0,0,20120411,111,107,9,0,-4,4,4,218,-4,2011,0,2,732,0
Atlanta,25,23,20,16,2,0,0,0,Boston,26,14,27,17,4,0,0,0,20120411,86,88,1,-8,-1,0,2,174,2,2011,1,2,935,0
Detroit,22,30,40,17,0,0,0,0,Charlotte,18,22,22,23,0,0,0,0,20120412,109,85,4,12,30,24,24,194,-24,2011,0,3,504,0
Miami,22,19,21,22,2,0,0,0,Chicago,19,17,24,24,12,0,0,0,20120412,86,96,-3,-5,-2,0,10,182,10,2011,1,3,1189,0
Dallas,27,36,26,23,0,0,0,0,Golden State,20,29,30,24,0,0,0,0,20120412,112,103,7,14,10,9,9,215,-9,2011,0,3,1480,0
LA Clippers,21,26,26,22,0,0,0,0,Minnesota,26,22,20,14,0,0,0,0,20120412,95,82,-5,-1,5,13,13,177,-13,2011,0,3,1521,0
Memphis,21,28,25,23,0,0,0,0,San Antonio,27,18,37,25,0,0,0,0,20120412,97,107,6,-4,8,10,10,204,10,2011,0,3,631,0
Boston,20,16,11,32,0,0,0,0,Toronto,13,17,27,27,0,0,0,0,20120413,79,84,-7,-6,10,5,5,163,5,2011,0,4,430,0
Dallas,30,26,25,16,0,0,0,0,Portland,16,25,20,33,0,0,0,0,20120413,97,94,14,15,20,3,3,191,-3,2011,0,4,1630,0
Brooklyn,24,17,22,32,0,0,0,0,Philadelphia,18,26,22,23,0,0,0,0,20120413,95,89,6,-3,-3,6,6,184,-6,2011,0,4,80,0
Atlanta,36,26,27,20,0,0,0,0,Orlando,23,19,22,17,0,0,0,0,20120413,109,81,13,20,25,28,28,190,-28,2011,0,4,401,0
Sacramento,21,18,24,26,0,0,0,0,Oklahoma City,23,35,28,29,0,0,0,0,20120413,89,115,2,19,23,26,26,204,26,2011,0,4,1336,0
Washington,13,20,14,18,0,0,0,0,New York,26,28,25,24,0,0,0,0,20120413,65,103,13,21,32,38,38,168,38,2011,0,4,204,0
Charlotte,19,20,20,23,0,0,0,0,Miami,33,25,23,24,0,0,0,0,20120413,82,105,14,19,22,23,23,187,23,2011,0,4,654,0
Denver,19,29,23,26,0,0,0,0,LA Lakers,30,24,25,24,0,0,0,0,20120413,97,103,11,6,8,6,6,200,6,2011,0,4,830,0
Cleveland,19,24,13,27,0,0,0,0,Indiana,16,25,34,27,0,0,0,0,20120413,83,102,-3,-2,19,19,19,185,19,2011,0,4,262,0
Phoenix,21,30,30,31,0,0,0,0,Houston,28,27,14,36,0,0,0,0,20120413,112,105,-7,-4,12,7,7,217,-7,2011,0,4,1014,0
Milwaukee,30,22,33,28,0,0,0,0,Detroit,25,22,26,24,0,0,0,0,20120413,113,97,5,5,12,16,16,210,-16,2011,0,4,251,0
Utah,28,19,23,15,0,0,0,0,New Orleans,24,23,26,23,0,0,0,0,20120413,85,96,-4,0,3,11,11,181,11,2011,0,4,1432,0
Indiana,27,32,21,25,0,0,0,0,Milwaukee,27,21,30,21,0,0,0,0,20120414,105,99,0,11,2,6,6,204,-6,2011,0,5,243,0
Golden State,23,35,24,22,0,0,0,0,LA Clippers,35,24,27,26,0,0,0,0,20120414,104,112,12,1,4,8,8,216,8,2011,0,5,347,0
Utah,30,21,25,22,0,0,0,0,Memphis,28,22,20,33,0,0,0,0,20120414,98,103,-2,-1,-6,5,5,201,5,2011,0,5,1247,0
Oklahoma City,34,25,27,29,0,0,0,0,Minnesota,31,27,22,30,0,0,0,0,20120414,115,110,3,1,6,5,5,225,-5,2011,0,5,694,0
Boston,22,26,26,20,0,0,0,0,Brooklyn,28,20,13,21,0,0,0,0,20120414,94,82,-6,0,13,12,12,176,-12,2011,0,5,190,0
Phoenix,13,25,27,26,0,0,0,0,San Antonio,35,27,22,21,0,0,0,0,20120414,91,105,22,24,19,14,14,196,14,2011,0,5,846,0
Cleveland,22,28,23,25,0,0,0,0,Washington,22,21,28,18,0,0,0,0,20120414,98,89,0,7,2,9,9,187,-9,2011,0,5,304,0
Miami,29,17,25,22,0,0,0,0,New York,22,22,24,17,0,0,0,0,20120415,93,85,7,2,3,8,8,178,-8,2011,0,6,1091,0
Memphis,16,21,19,19,0,0,0,0,New Orleans,15,18,29,26,0,0,0,0,20120415,75,88,-1,-4,6,13,13,163,13,2011,0,6,358,0
Portland,28,26,27,22,0,0,0,0,Sacramento,22,24,33,25,0,0,0,0,20120415,103,104,-6,-8,-2,1,1,207,1,2011,0,6,483,0
Dallas,27,27,21,23,10,0,0,0,LA Lakers,22,26,28,22,14,0,0,0,20120415,108,112,-5,-6,1,0,4,220,4,2011,1,6,1237,0
Boston,34,18,21,21,0,0,0,0,Charlotte,23,26,18,15,0,0,0,0,20120415,94,82,11,3,6,12,12,176,-12,2011,0,6,720,0
Houston,27,22,19,18,0,0,0,0,Denver,22,21,37,21,0,0,0,0,20120415,86,101,-5,-6,12,15,15,187,15,2011,0,6,878,0
Orlando,23,20,31,26,0,0,0,0,Cleveland,15,15,30,24,0,0,0,0,20120415,100,84,8,13,14,16,16,184,-16,2011,0,6,895,0
Toronto,25,28,20,29,0,0,0,0,Atlanta,23,16,25,22,0,0,0,0,20120415,102,86,2,14,9,16,16,188,-16,2011,0,6,733,0
Chicago,26,23,15,22,14,0,0,0,Detroit,19,22,25,20,8,0,0,0,20120415,100,94,7,8,-2,0,6,194,-6,2011,1,6,238,0
Dallas,18,24,20,27,16,6,10,0,Utah,22,21,28,18,16,6,12,0,20120416,121,123,4,1,9,0,2,244,2,2011,3,0,998,0
Portland,24,29,27,27,0,0,0,0,Phoenix,35,31,31,28,0,0,0,0,20120416,107,125,11,13,17,18,18,232,18,2011,0,0,1005,0
Philadelphia,27,28,24,21,0,0,0,0,Orlando,21,40,29,23,0,0,0,0,20120416,100,113,-6,6,11,13,13,213,13,2011,0,0,864,0
Miami,29,23,18,31,0,0,0,0,Brooklyn,34,21,24,19,0,0,0,0,20120416,101,98,-5,-3,-9,3,3,199,-3,2011,0,0,1091,0
Oklahoma City,27,25,14,11,0,0,0,0,LA Clippers,21,22,23,26,0,0,0,0,20120416,77,92,-6,-9,0,15,15,169,15,2011,0,0,1178,0
Atlanta,30,24,25,30,0,0,0,0,Toronto,32,19,17,19,0,0,0,0,20120416,109,87,-2,3,11,22,22,196,-22,2011,0,0,733,0
Denver,21,23,31,30,0,0,0,0,Houston,32,19,23,28,0,0,0,0,20120416,105,102,-11,-7,1,3,3,207,-3,2011,0,0,878,0
San Antonio,39,31,26,24,0,0,0,0,Golden State,24,25,23,27,0,0,0,0,20120416,120,99,15,21,24,21,21,219,-21,2011,0,0,1487,0
Washington,19,24,14,30,0,0,0,0,Chicago,23,17,23,21,0,0,0,0,20120416,87,84,-4,3,-6,3,3,171,-3,2011,0,0,594,0
New Orleans,14,21,12,28,0,0,0,0,Charlotte,15,24,8,20,0,0,0,0,20120416,75,67,-1,-4,0,8,8,142,-8,2011,0,0,648,0
Minnesota,13,17,33,25,0,0,0,0,Indiana,32,32,29,18,0,0,0,0,20120416,88,111,19,34,30,23,23,199,23,2011,0,0,510,0
Indiana,23,24,23,32,0,0,0,0,Philadelphia,21,21,28,27,0,0,0,0,20120417,102,97,2,5,0,5,5,199,-5,2011,0,1,582,0
Memphis,32,23,22,14,0,0,0,0,Minnesota,22,34,13,15,0,0,0,0,20120417,91,84,10,-1,8,7,7,175,-7,2011,0,1,700,0
Boston,26,27,31,26,0,0,0,0,New York,32,40,24,22,0,0,0,0,20120417,110,118,6,19,12,8,8,228,8,2011,0,1,190,0
Cleveland,16,22,12,27,0,0,0,0,Detroit,27,34,39,16,0,0,0,0,20120417,77,116,11,23,50,39,39,193,39,2011,0,1,90,0
San Antonio,27,36,28,21,0,0,0,0,LA Lakers,28,19,23,21,0,0,0,0,20120417,112,91,-1,16,21,21,21,203,-21,2011,0,1,1201,0
Toronto,24,25,11,12,0,0,0,0,Miami,25,26,23,22,0,0,0,0,20120418,72,96,1,2,14,24,24,168,24,2011,0,2,1234,0
Milwaukee,31,31,19,31,0,0,0,0,Washington,28,32,28,33,0,0,0,0,20120418,112,121,-3,-2,7,9,9,233,9,2011,0,2,634,0
San Antonio,29,29,39,30,0,0,0,0,Sacramento,28,29,29,16,0,0,0,0,20120418,127,102,1,1,11,25,25,229,-25,2011,0,2,1456,0
Utah,26,31,24,31,0,0,0,0,Portland,23,16,21,31,0,0,0,0,20120418,112,91,3,18,21,21,21,203,-21,2011,0,2,634,0
Oklahoma City,29,23,30,27,0,0,0,0,Phoenix,25,20,32,20,0,0,0,0,20120418,109,97,4,7,5,12,12,206,-12,2011,0,2,840,0
New York,38,26,14,26,0,0,0,0,Brooklyn,22,25,24,24,0,0,0,0,20120418,104,95,16,17,7,9,9,199,-9,2011,0,2,0,0
New Orleans,21,27,12,31,0,0,0,0,Memphis,23,24,37,19,0,0,0,0,20120418,91,103,2,-1,24,12,12,194,12,2011,0,2,358,0
Orlando,22,29,19,28,0,0,0,0,Boston,33,22,24,23,0,0,0,0,20120418,98,102,11,4,9,4,4,200,4,2011,0,2,1115,0
LA Clippers,22,25,29,28,0,0,0,0,Denver,34,19,23,22,0,0,0,0,20120418,104,98,-12,-6,0,6,6,202,-6,2011,0,2,830,0
Houston,27,28,29,26,0,0,0,0,Dallas,27,28,23,39,0,0,0,0,20120418,110,117,0,0,-6,7,7,227,7,2011,0,2,225,0
Philadelphia,28,25,31,19,0,0,0,0,Cleveland,22,27,17,21,0,0,0,0,20120418,103,87,6,4,18,16,16,190,-16,2011,0,2,358,0
Chicago,34,18,25,23,0,0,0,0,Charlotte,20,17,22,9,0,0,0,0,20120418,100,68,14,15,18,32,32,168,-32,2011,0,2,586,0
LA Lakers,32,24,28,15,0,0,0,0,Golden State,26,22,19,20,0,0,0,0,20120418,99,87,6,8,17,12,12,186,-12,2011,0,2,347,0
Detroit,20,22,19,23,0,0,0,0,Atlanta,39,33,24,20,0,0,0,0,20120418,84,116,19,30,35,32,32,200,32,2011,0,2,597,0
LA Clippers,29,16,26,19,0,0,0,0,Phoenix,27,19,23,24,0,0,0,0,20120419,90,93,-2,1,-2,3,3,183,3,2011,0,3,356,0
Chicago,23,17,21,11,0,0,0,0,Miami,27,15,24,17,0,0,0,0,20120419,72,83,4,2,5,11,11,155,11,2011,0,3,1189,0
Houston,29,22,13,23,12,0,0,0,New Orleans,22,21,26,18,18,0,0,0,20120419,99,105,-7,-8,5,0,6,204,6,2011,1,3,317,0
Minnesota,24,25,19,23,0,0,0,0,Detroit,16,15,17,32,0,0,0,0,20120419,91,80,8,18,20,11,11,171,-11,2011,0,3,542,0
Milwaukee,29,21,28,31,0,0,0,0,Indiana,34,22,33,29,0,0,0,0,20120419,109,118,5,6,11,9,9,227,9,2011,0,3,243,0
Boston,27,22,22,21,0,0,0,0,Atlanta,34,24,16,23,0,0,0,0,20120420,92,97,7,9,3,5,5,189,5,2011,0,4,935,0
Memphis,17,20,20,28,0,0,0,0,Charlotte,21,18,26,15,0,0,0,0,20120420,85,80,-4,-2,-8,5,5,165,-5,2011,0,4,519,0
New York,20,14,22,34,0,0,0,0,Cleveland,25,20,27,26,0,0,0,0,20120420,90,98,5,11,16,8,8,188,8,2011,0,4,403,0
Golden State,22,27,21,24,0,0,0,0,Dallas,27,23,26,28,0,0,0,0,20120420,94,104,5,1,6,10,10,198,10,2011,0,4,1480,0
Oklahoma City,32,25,24,22,0,0,0,0,Sacramento,25,24,21,22,0,0,0,0,20120420,103,92,7,8,11,11,11,195,-11,2011,0,4,1336,0
LA Lakers,25,27,21,24,0,0,0,0,San Antonio,32,24,35,30,0,0,0,0,20120420,97,121,7,4,18,24,24,218,24,2011,0,4,1201,0
Brooklyn,23,19,27,26,0,0,0,0,Milwaukee,24,29,20,33,0,0,0,0,20120421,95,106,1,11,4,11,11,201,11,2011,0,5,732,0
Orlando,36,19,28,18,6,0,0,0,Utah,23,32,26,20,16,0,0,0,20120421,107,117,-13,0,-2,0,10,224,10,2011,1,5,1915,0
Washington,23,22,18,23,0,0,0,0,Miami,15,22,25,22,0,0,0,0,20120421,86,84,8,8,1,2,2,170,-2,2011,0,5,924,0
Denver,30,30,33,25,0,0,0,0,Phoenix,34,24,22,27,0,0,0,0,20120421,118,107,-4,2,13,11,11,225,-11,2011,0,5,585,0
Philadelphia,34,19,28,17,11,0,0,0,Indiana,23,31,20,24,8,0,0,0,20120421,109,106,11,-1,7,0,3,215,-3,2011,1,5,582,0
Golden State,21,34,16,25,0,0,0,0,Houston,31,27,19,22,0,0,0,0,20120421,96,99,10,3,6,3,3,195,3,2011,0,5,1642,0
Dallas,8,30,18,27,0,0,0,0,Chicago,21,23,22,27,0,0,0,0,20120421,83,93,13,6,10,10,10,176,10,2011,0,5,802,0
Portland,27,18,22,22,0,0,0,0,Memphis,24,30,25,14,0,0,0,0,20120421,89,93,-3,9,12,4,4,182,4,2011,0,5,1845,0
New York,31,29,34,19,0,0,0,0,Atlanta,31,34,28,19,0,0,0,0,20120422,113,112,0,-5,1,1,1,225,-1,2011,0,6,745,0
Sacramento,31,28,28,27,0,0,0,0,Charlotte,19,25,23,21,0,0,0,0,20120422,114,88,12,15,20,26,26,202,-26,2011,0,6,2239,0
Orlando,19,25,18,12,0,0,0,0,Denver,24,20,29,28,0,0,0,0,20120422,74,101,5,0,11,27,27,175,27,2011,0,6,1548,0
Toronto,15,19,16,23,0,0,0,0,Detroit,14,15,24,23,0,0,0,0,20120422,73,76,-1,-5,3,3,3,149,3,2011,0,6,205,0
New Orleans,27,25,32,14,0,0,0,0,LA Clippers,32,25,17,33,0,0,0,0,20120422,98,107,5,5,-10,9,9,205,9,2011,0,6,1669,0
Oklahoma City,26,26,25,14,6,9,0,0,LA Lakers,20,27,14,30,6,17,0,0,20120422,106,114,-6,-5,-16,0,8,220,8,2011,2,6,1178,0
Houston,27,17,25,19,0,0,0,0,Miami,22,23,21,31,0,0,0,0,20120422,88,97,-5,1,-3,9,9,185,9,2011,0,6,966,0
Golden State,17,22,30,24,0,0,0,0,Minnesota,32,23,20,13,0,0,0,0,20120422,93,88,-15,-16,-6,5,5,181,-5,2011,0,6,1581,0
Cleveland,22,22,26,28,0,0,0,0,San Antonio,29,23,29,33,0,0,0,0,20120422,98,114,7,8,11,16,16,212,16,2011,0,6,1256,0
Charlotte,22,17,23,11,0,0,0,0,Washington,31,32,20,18,0,0,0,0,20120423,73,101,9,24,21,28,28,174,28,2011,0,0,329,0
Portland,18,23,24,24,0,0,0,0,San Antonio,31,32,28,33,0,0,0,0,20120423,89,124,13,22,26,35,35,213,35,2011,0,0,1718,0
Philadelphia,31,22,23,29,0,0,0,0,Brooklyn,18,25,25,19,0,0,0,0,20120423,105,87,13,10,8,18,18,192,-18,2011,0,0,80,0
Detroit,26,26,23,22,0,0,0,0,Indiana,26,28,22,27,0,0,0,0,20120423,97,103,0,2,1,6,6,200,6,2011,0,0,240,0
Cleveland,32,20,26,23,0,0,0,0,Memphis,26,29,22,32,0,0,0,0,20120423,101,109,-6,3,-1,8,8,210,8,2011,0,0,629,0
Toronto,25,23,19,19,0,0,0,0,Milwaukee,17,26,19,30,0,0,0,0,20120423,86,92,-8,-5,-5,6,6,178,6,2011,0,0,429,0
LA Clippers,28,22,22,30,0,0,0,0,Atlanta,23,29,33,24,0,0,0,0,20120424,102,109,-5,2,13,7,7,211,7,2011,0,1,1932,0
Miami,17,17,16,16,0,0,0,0,Boston,10,18,22,28,0,0,0,0,20120424,66,78,-7,-6,0,12,12,144,12,2011,0,1,1257,0
New Orleans,21,22,18,22,0,0,0,0,Golden State,22,21,21,17,0,0,0,0,20120424,83,81,-1,0,-3,2,2,164,-2,2011,0,1,1921,0
Sacramento,40,19,27,24,0,0,0,0,Oklahoma City,35,22,25,36,0,0,0,0,20120424,110,118,-5,-2,-4,8,8,228,8,2011,0,1,1336,0
Phoenix,19,23,26,20,0,0,0,0,Utah,25,24,24,27,0,0,0,0,20120424,88,100,6,7,5,12,12,188,12,2011,0,1,505,0
Charlotte,24,23,26,22,0,0,0,0,Orlando,37,20,26,19,0,0,0,0,20120425,95,102,13,10,10,7,7,197,7,2011,0,2,463,0
San Antonio,26,32,24,28,0,0,0,0,Phoenix,29,24,29,24,0,0,0,0,20120425,110,106,-3,5,0,4,4,216,-4,2011,0,2,846,0
Denver,36,28,16,26,0,0,0,0,Oklahoma City,30,28,24,19,0,0,0,0,20120425,106,101,6,6,-2,5,5,207,-5,2011,0,2,503,0
Philadelphia,24,21,26,19,0,0,0,0,Milwaukee,29,21,13,22,0,0,0,0,20120425,90,85,-5,-5,8,5,5,175,-5,2011,0,2,692,0
LA Clippers,19,20,27,27,0,0,0,0,New York,24,24,26,25,0,0,0,0,20120425,93,99,5,9,8,6,6,192,6,2011,0,2,2445,0
Chicago,32,17,18,25,0,0,0,0,Indiana,24,12,23,28,0,0,0,0,20120425,92,87,8,13,8,5,5,179,-5,2011,0,2,163,0
Washington,21,28,28,19,0,0,0,0,Cleveland,27,18,18,22,0,0,0,0,20120425,96,85,-6,4,14,11,11,181,-11,2011,0,2,304,0
Miami,18,14,18,20,0,0,0,0,Washington,28,29,23,24,0,0,0,0,20120426,70,104,10,25,30,34,34,174,34,2011,0,3,924,0
Portland,16,24,35,19,0,0,0,0,Utah,23,24,31,18,0,0,0,0,20120426,94,96,7,7,3,2,2,190,2,2011,0,3,634,0
Brooklyn,15,12,16,24,0,0,0,0,Toronto,26,28,19,25,0,0,0,0,20120426,67,98,11,27,30,31,31,165,31,2011,0,3,341,0
Denver,29,32,32,38,0,0,0,0,Minnesota,25,17,27,33,0,0,0,0,20120426,131,102,4,19,24,29,29,233,-29,2011,0,3,698,0
Orlando,9,21,24,22,0,0,0,0,Memphis,27,27,13,21,0,0,0,0,20120426,76,88,18,24,13,12,12,164,12,2011,0,3,683,0
New Orleans,20,22,29,6,0,0,0,0,Houston,12,21,30,21,0,0,0,0,20120426,77,84,-8,-9,-8,7,7,161,7,2011,0,3,317,0
LA Lakers,24,19,31,22,0,0,0,0,Sacramento,35,21,34,23,0,0,0,0,20120426,96,113,11,13,16,17,17,209,17,2011,0,3,361,0
Philadelphia,15,28,23,20,0,0,0,0,Detroit,26,39,21,22,0,0,0,0,20120426,86,108,11,22,20,22,22,194,22,2011,0,3,441,0
Cleveland,25,20,17,13,0,0,0,0,Chicago,26,32,22,27,0,0,0,0,20120426,75,107,1,13,18,32,32,182,32,2011,0,3,308,0
New York,23,23,30,28,0,0,0,0,Charlotte,20,24,19,21,0,0,0,0,20120426,104,84,3,2,13,20,20,188,-20,2011,0,3,531,0
Milwaukee,18,24,19,13,0,0,0,0,Boston,21,39,18,9,0,0,0,0,20120426,74,87,3,18,17,13,13,161,13,2011,0,3,855,0
Dallas,21,23,28,17,0,0,0,0,Atlanta,38,22,26,20,0,0,0,0,20120426,89,106,17,16,14,17,17,195,17,2011,0,3,719,0
San Antonio,27,26,31,23,0,0,0,0,Golden State,29,25,28,19,0,0,0,0,20120426,107,101,-2,-1,2,6,6,208,-6,2011,0,3,1487,0
Philadelphia,24,18,24,25,0,0,0,0,Chicago,28,25,26,24,0,0,0,0,20120428,91,103,4,11,13,12,12,194,12,2011,0,5,664,1
Orlando,21,30,13,17,0,0,0,0,Indiana,22,22,19,14,0,0,0,0,20120428,81,77,-1,7,1,4,4,158,-4,2011,0,5,822,1
New York,18,13,16,20,0,0,0,0,Miami,24,30,27,19,0,0,0,0,20120428,67,100,6,23,34,33,33,167,33,2011,0,5,1091,1
Dallas,26,25,22,25,0,0,0,0,Oklahoma City,22,26,21,30,0,0,0,0,20120428,98,99,-4,-3,-4,1,1,197,1,2011,0,5,189,1
Utah,22,25,23,21,0,0,0,0,San Antonio,28,26,31,21,0,0,0,0,20120429,91,106,6,7,15,15,15,197,15,2011,0,6,1087,1
Boston,18,17,18,21,0,0,0,0,Atlanta,31,18,16,18,0,0,0,0,20120429,74,83,13,14,12,9,9,157,9,2011,0,6,935,1
Denver,14,26,24,24,0,0,0,0,LA Lakers,27,23,27,26,0,0,0,0,20120429,88,103,13,10,13,15,15,191,15,2011,0,6,830,1
LA Clippers,16,23,25,35,0,0,0,0,Memphis,34,24,27,13,0,0,0,0,20120429,99,98,-18,-19,-21,1,1,197,-1,2011,0,6,1599,1
Dallas,24,26,27,22,0,0,0,0,Oklahoma City,32,25,22,23,0,0,0,0,20120430,99,102,8,7,2,3,3,201,3,2011,0,0,189,1
New York,24,23,22,25,0,0,0,0,Miami,27,26,25,26,0,0,0,0,20120430,94,104,3,6,9,10,10,198,10,2011,0,0,1091,1
Orlando,21,23,13,21,0,0,0,0,Indiana,24,18,30,21,0,0,0,0,20120430,78,93,3,-2,15,15,15,171,15,2011,0,0,822,1
Boston,24,17,20,26,0,0,0,0,Atlanta,24,20,22,14,0,0,0,0,20120501,87,80,0,-3,-5,7,7,167,-7,2011,0,1,935,1
Philadelphia,25,22,36,26,0,0,0,0,Chicago,28,27,14,23,0,0,0,0,20120501,109,92,-3,-8,14,17,17,201,-17,2011,0,1,664,1
Denver,25,23,26,26,0,0,0,0,LA Lakers,32,23,26,23,0,0,0,0,20120501,100,104,7,7,7,4,4,204,4,2011,0,1,830,1
