Away,AP1,AP2,AP3,AOT1,Away_Final,Home,HP1,HP2,HP3,HOT1,Home_Final,Date,P1M,P2M,P3M,FinalMargin,FinalTotal,HomeMargin,Season,OT_Flag,Weekday,TravelDist,Playoffs
Ducks,0,1,1,0,2,Flames,2,2,2,0,6,20220216,2,3,4,4,8,4,2021,0,2,1197,0
Blue Jackets,3,1,3,0,7,Blackhawks,2,1,1,0,4,20220217,1,1,3,3,11,-3,2021,0,3,275,0
Kraken,2,0,1,0,3,Jets,1,2,2,0,5,20220217,-1,1,2,2,8,2,2021,0,3,1148,0
Canucks,2,1,1,1,5,Sharks,0,2,2,0,4,20220217,2,1,0,1,9,-1,2021,1,3,821,0
Bruins,1,0,0,0,1,Islanders,0,1,3,0,4,20220217,-1,0,3,3,5,3,2021,0,3,190,0
Ducks,2,0,1,0,3,Oilers,1,3,3,0,7,20220217,-1,2,4,4,10,4,2021,0,3,1368,0
Blues,1,0,1,0,2,Canadiens,1,0,1,1,3,20220217,0,0,0,1,5,1,2021,1,3,962,0
Penguins,0,0,1,0,1,Maple Leafs,1,2,1,0,4,20220217,1,3,3,3,5,3,2021,0,3,222,0
Capitals,1,1,3,0,5,Flyers,0,2,1,0,3,20220217,1,0,2,2,8,-2,2021,0,3,123,0
Red Wings,1,1,0,1,3,Rangers,0,1,1,0,2,20220217,1,1,0,1,5,-1,2021,1,3,480,0
Senators,0,1,2,0,3,Sabres,1,0,0,0,1,20220217,-1,0,2,2,4,-2,2021,0,3,219,0
Predators,0,1,2,0,3,Hurricanes,1,2,2,0,5,20220218,1,2,2,2,8,2,2021,0,4,456,0
Panthers,2,1,3,0,6,Wild,1,0,1,0,2,20220218,1,2,4,4,8,-4,2021,0,4,1513,0
Stars,0,0,0,1,1,Blackhawks,0,0,0,0,0,20220218,0,0,0,1,1,-1,2021,1,4,802,0
Kings,1,2,0,1,4,Golden Knights,2,1,0,0,3,20220218,-1,0,0,1,7,-1,2021,1,4,228,0
Ducks,3,3,1,0,7,Canucks,0,2,2,0,4,20220219,3,4,3,3,11,-3,2021,0,5,1076,0
Kraken,1,0,0,0,1,Flames,1,0,1,0,2,20220219,0,0,1,1,3,1,2021,0,5,445,0
Kings,1,1,3,0,5,Coyotes,1,2,0,0,3,20220219,0,-1,2,2,8,-2,2021,0,5,356,0
Avalanche,3,0,2,0,5,Sabres,2,1,0,0,3,20220219,1,0,2,2,8,-2,2021,0,5,1366,0
Bruins,0,2,0,1,3,Senators,0,1,1,0,2,20220219,0,1,0,1,5,-1,2021,1,5,320,0
Oilers,1,2,1,0,4,Jets,0,0,2,0,2,20220219,1,3,2,2,6,-2,2021,0,5,738,0
Blues,2,1,3,0,6,Maple Leafs,1,2,0,0,3,20220219,1,0,3,3,9,-3,2021,0,5,659,0
Golden Knights,2,1,1,0,4,Sharks,0,0,1,0,1,20220220,2,3,3,3,5,-3,2021,0,6,382,0
Wild,4,2,1,0,7,Oilers,1,1,1,0,3,20220220,3,4,4,4,10,-4,2021,0,6,1083,0
Sabres,2,1,0,0,3,Blue Jackets,2,3,2,0,7,20220220,0,2,4,4,10,4,2021,0,6,293,0
Stars,0,1,0,0,1,Coyotes,0,2,1,0,3,20220220,0,1,2,2,4,2,2021,0,6,884,0
Panthers,1,1,3,0,5,Blackhawks,1,0,1,0,2,20220220,0,1,3,3,7,-3,2021,0,6,1189,0
Canadiens,1,1,0,1,3,Islanders,0,1,1,0,2,20220220,1,1,0,1,5,-1,2021,1,6,343,0
Hurricanes,1,1,2,0,4,Penguins,0,2,1,0,3,20220220,1,0,1,1,7,-1,2021,0,6,330,0
Rangers,1,1,0,0,2,Senators,1,0,0,0,1,20220220,0,1,1,1,3,-1,2021,0,6,334,0
Avalanche,0,1,0,0,1,Bruins,1,3,1,0,5,20220221,1,3,4,4,6,4,2021,0,0,1765,0
Hurricanes,0,2,1,1,4,Flyers,0,1,2,0,3,20220221,0,1,0,1,7,-1,2021,1,0,345,0
Jets,0,1,0,0,1,Flames,0,1,2,0,3,20220221,0,0,2,2,4,2,2021,0,0,740,0
Maple Leafs,0,0,2,0,2,Canadiens,2,3,0,0,5,20220221,2,5,3,3,7,3,2021,0,0,303,0
Kraken,2,0,0,0,2,Canucks,1,2,2,0,5,20220221,-1,1,3,3,7,3,2021,0,0,116,0
Islanders,2,2,1,0,5,Kraken,0,1,1,0,2,20220222,2,3,3,3,7,-3,2021,0,1,2401,0
Sharks,2,1,0,0,3,Ducks,1,2,0,1,4,20220222,-1,0,0,1,7,1,2021,1,1,305,0
Blues,1,0,3,0,4,Flyers,0,0,1,0,1,20220222,1,1,3,3,5,-3,2021,0,1,808,0
Wild,0,2,1,0,3,Senators,2,1,1,0,4,20220222,2,1,1,1,7,1,2021,0,1,838,0
Predators,1,2,3,0,6,Panthers,1,2,1,0,4,20220222,0,0,2,2,10,-2,2021,0,1,816,0
Maple Leafs,1,1,1,0,3,Blue Jackets,0,1,2,1,4,20220222,-1,-1,0,1,7,1,2021,1,1,313,0
Oilers,1,1,1,0,3,Lightning,2,2,1,0,5,20220223,1,2,2,2,8,2,2021,0,2,2367,0
Jets,1,0,1,0,2,Stars,0,1,1,1,3,20220223,-1,0,0,1,5,1,2021,1,2,1183,0
Avalanche,2,1,2,0,5,Red Wings,0,1,1,0,2,20220223,2,2,3,3,7,-3,2021,0,2,1154,0
Sabres,0,0,0,0,0,Canadiens,1,1,2,0,4,20220223,1,2,4,4,4,4,2021,0,2,311,0
Kings,0,2,1,0,3,Coyotes,0,2,0,0,2,20220223,0,0,1,1,5,-1,2021,0,2,356,0
Islanders,1,2,0,0,3,Sharks,2,1,0,1,4,20220224,1,0,0,1,7,1,2021,1,3,2549,0
Bruins,1,1,0,1,3,Kraken,1,1,0,0,2,20220224,0,0,0,1,5,-1,2021,1,3,2485,0
Stars,0,1,0,0,1,Predators,1,0,0,1,2,20220224,1,0,0,1,3,1,2021,1,3,616,0
Flames,0,0,1,0,1,Canucks,0,5,2,0,7,20220224,0,5,6,6,8,6,2021,0,3,426,0
Capitals,0,0,1,0,1,Rangers,1,1,2,0,4,20220224,1,2,3,3,5,3,2021,0,3,204,0
Wild,0,1,0,0,1,Maple Leafs,0,1,2,0,3,20220224,0,0,2,2,4,2,2021,0,3,691,0
Devils,3,2,1,0,6,Penguins,0,1,0,0,1,20220224,3,4,5,5,7,-5,2021,0,3,306,0
Blue Jackets,1,1,4,0,6,Panthers,1,0,2,0,3,20220224,0,1,3,3,9,-3,2021,0,3,993,0
Blue Jackets,0,0,0,0,0,Hurricanes,0,2,2,0,4,20220225,0,2,4,4,4,4,2021,0,4,374,0
Sabres,1,1,1,0,3,Blues,2,1,2,0,5,20220225,1,1,2,2,8,2,2021,0,4,660,0
Devils,2,1,2,0,5,Blackhawks,1,3,4,0,8,20220225,-1,1,3,3,13,3,2021,0,4,703,0
Jets,3,0,0,0,3,Avalanche,0,3,3,0,6,20220225,-3,0,3,3,9,3,2021,0,4,797,0
Golden Knights,0,1,0,0,1,Coyotes,0,1,2,0,3,20220225,0,0,2,2,4,2,2021,0,4,256,0
Kings,1,3,0,0,4,Ducks,0,0,1,0,1,20220225,1,4,3,3,5,-3,2021,0,4,0,0
Canadiens,1,1,0,0,2,Senators,0,1,0,0,1,20220226,1,1,1,1,3,-1,2021,0,5,104,0
Islanders,0,1,1,0,2,Kings,2,2,1,0,5,20220226,2,3,3,3,7,3,2021,0,5,2445,0
Bruins,1,0,2,0,3,Sharks,0,1,0,0,1,20220226,1,0,2,2,4,-2,2021,0,5,2678,0
Avalanche,1,0,2,0,3,Golden Knights,2,0,0,0,2,20220226,-1,-1,1,1,5,-1,2021,0,5,604,0
Wild,1,0,2,0,3,Flames,3,2,2,0,7,20220226,2,4,4,4,10,4,2021,0,5,1043,0
Capitals,0,1,0,0,1,Flyers,2,0,0,0,2,20220226,2,1,1,1,3,1,2021,0,5,123,0
Lightning,0,2,1,0,3,Predators,1,0,1,0,2,20220226,-1,1,1,1,5,-1,2021,0,5,621,0
Rangers,0,0,0,0,0,Penguins,0,0,1,0,1,20220226,0,0,1,1,1,1,2021,0,5,314,0
Oilers,1,3,0,0,4,Panthers,2,0,1,0,3,20220226,-1,2,1,1,7,-1,2021,0,5,2569,0
Maple Leafs,3,4,3,0,10,Red Wings,1,1,5,0,7,20220226,2,5,3,3,17,-3,2021,0,5,205,0
Penguins,1,0,2,0,3,Blue Jackets,1,1,0,0,2,20220227,0,-1,1,1,5,-1,2021,0,6,161,0
Islanders,1,1,2,0,4,Ducks,0,0,0,0,0,20220227,1,2,4,4,4,-4,2021,0,6,2445,0
Canucks,2,2,1,0,5,Rangers,0,0,2,0,2,20220227,2,4,3,3,7,-3,2021,0,6,2429,0
Kraken,1,0,0,0,1,Sharks,1,1,1,0,3,20220227,0,1,2,2,4,2,2021,0,6,709,0
Jets,2,0,3,0,5,Coyotes,2,1,0,0,3,20220227,0,-1,2,2,8,-2,2021,0,6,1365,0
Sabres,0,1,1,0,2,Stars,1,2,1,0,4,20220227,1,2,2,2,6,2,2021,0,6,1197,0
Oilers,0,1,0,0,1,Hurricanes,2,0,0,0,2,20220227,2,1,1,1,3,1,2021,0,6,2076,0
Blues,0,3,1,0,4,Blackhawks,0,0,0,0,0,20220227,0,3,4,4,4,-4,2021,0,6,260,0
Canucks,0,2,0,0,2,Devils,3,3,1,0,7,20220228,3,4,5,5,9,5,2021,0,0,2421,0
Maple Leafs,3,0,2,0,5,Capitals,1,1,1,0,3,20220228,2,1,2,2,8,-2,2021,0,0,349,0
Bruins,2,3,2,0,7,Kings,0,0,0,0,0,20220228,2,5,7,7,7,-7,2021,0,0,2590,0
Bruins,1,1,1,0,3,Ducks,3,0,1,0,4,20220301,2,1,1,1,7,1,2021,0,1,2590,0
Sharks,0,1,0,0,1,Golden Knights,1,1,1,0,3,20220301,1,1,2,2,4,2,2021,0,1,382,0
Islanders,1,2,0,0,3,Avalanche,1,1,3,0,5,20220301,0,-1,2,2,8,2,2021,0,1,1627,0
Flames,2,1,2,0,5,Wild,0,1,0,0,1,20220301,2,2,4,4,6,-4,2021,0,1,1043,0
Canadiens,3,1,0,0,4,Jets,4,1,3,0,8,20220301,1,1,4,4,12,4,2021,0,1,1115,0
Devils,1,1,1,0,3,Blue Jackets,2,1,1,0,4,20220301,1,1,1,1,7,1,2021,0,1,467,0
Oilers,1,1,1,0,3,Flyers,0,0,0,0,0,20220301,1,2,3,3,3,-3,2021,0,1,2011,0
Senators,2,0,0,0,2,Lightning,2,2,1,0,5,20220301,0,2,3,3,7,3,2021,0,1,1251,0
Hurricanes,1,0,2,0,3,Red Wings,0,1,2,1,4,20220301,-1,0,0,1,7,1,2021,1,1,511,0
Sabres,1,2,2,0,5,Maple Leafs,1,0,0,0,1,20220302,0,2,4,4,6,-4,2021,0,2,57,0
Blues,0,3,0,0,3,Rangers,1,1,3,0,5,20220302,1,-1,2,2,8,2,2021,0,2,871,0
Kings,1,2,0,0,3,Stars,0,4,0,0,4,20220302,-1,1,1,1,7,1,2021,0,2,1237,0
Predators,1,2,0,0,3,Kraken,0,3,1,0,4,20220302,-1,0,1,1,7,1,2021,0,2,1970,0
Canadiens,1,1,2,1,5,Flames,1,2,1,0,4,20220303,0,-1,0,1,9,-1,2021,1,3,1852,0
Bruins,1,1,3,0,5,Golden Knights,0,1,1,0,2,20220303,1,1,3,3,7,-3,2021,0,3,2369,0
Avalanche,0,1,0,0,1,Coyotes,0,1,1,0,2,20220303,0,0,1,1,3,1,2021,0,3,585,0
Oilers,2,0,1,0,3,Blackhawks,2,0,1,1,4,20220303,0,0,0,1,7,1,2021,1,3,1437,0
Wild,2,1,2,0,5,Flyers,2,2,0,0,4,20220303,0,-1,1,1,9,-1,2021,0,3,983,0
Hurricanes,0,0,0,0,0,Capitals,1,2,1,0,4,20220303,1,3,4,4,4,4,2021,0,3,233,0
Canucks,0,2,2,0,4,Islanders,0,2,1,0,3,20220303,0,0,1,1,7,-1,2021,0,3,2429,0
Senators,0,0,0,0,0,Panthers,1,0,2,0,3,20220303,1,1,3,3,3,3,2021,0,3,1370,0
Penguins,2,1,2,0,5,Lightning,0,1,0,0,1,20220303,2,2,4,4,6,-4,2021,0,3,874,0
Wild,1,0,3,0,4,Sabres,1,1,3,0,5,20220304,0,1,1,1,9,1,2021,0,4,729,0
Red Wings,0,1,0,0,1,Lightning,0,1,2,0,3,20220304,0,0,2,2,4,2,2021,0,4,994,0
Devils,1,0,0,0,1,Rangers,1,1,1,0,3,20220304,0,1,2,2,4,2,2021,0,4,8,0
Penguins,2,0,0,0,2,Hurricanes,0,1,1,1,3,20220304,-2,-1,0,1,5,1,2021,1,4,330,0
Kings,0,1,2,1,4,Blue Jackets,0,3,0,0,3,20220304,0,-2,0,1,7,-1,2021,1,4,1973,0
Stars,1,1,1,1,4,Jets,0,1,2,0,3,20220304,1,1,0,1,7,-1,2021,1,4,1183,0
Golden Knights,1,4,0,0,5,Ducks,1,2,1,0,4,20220304,0,2,1,1,9,-1,2021,0,4,228,0
Flames,2,1,0,1,4,Avalanche,2,1,0,0,3,20220305,0,0,0,1,7,-1,2021,1,5,898,0
Canadiens,2,1,2,0,5,Oilers,1,1,0,0,2,20220305,1,1,3,3,7,-3,2021,0,5,1826,0
Bruins,1,1,2,1,5,Blue Jackets,2,1,1,0,4,20220305,-1,-1,0,1,9,-1,2021,1,5,642,0
Kraken,1,1,0,0,2,Capitals,2,1,2,0,5,20220305,1,1,3,3,7,3,2021,0,5,2322,0
Predators,2,2,4,0,8,Sharks,0,0,0,0,0,20220305,2,4,8,8,8,-8,2021,0,5,1934,0
Red Wings,1,0,1,0,2,Panthers,3,3,0,0,6,20220305,2,5,4,4,8,4,2021,0,5,1155,0
Senators,0,3,2,0,5,Coyotes,2,2,4,0,8,20220305,2,1,3,3,13,3,2021,0,5,2071,0
Blackhawks,0,3,0,0,3,Flyers,1,1,2,0,4,20220305,1,-1,1,1,7,1,2021,0,5,664,0
Blues,0,0,1,0,1,Islanders,1,1,0,0,2,20220305,1,2,1,1,3,1,2021,0,5,871,0
Canucks,2,1,3,0,6,Maple Leafs,1,3,0,0,4,20220305,1,-1,2,2,10,-2,2021,0,5,2090,0
Sharks,1,1,0,0,2,Ducks,0,2,0,1,3,20220306,-1,0,0,1,5,1,2021,1,6,305,0
Rangers,2,0,2,0,4,Jets,0,1,0,0,1,20220306,2,1,3,3,5,-3,2021,0,6,1287,0
Lightning,0,3,3,0,6,Blackhawks,1,1,1,0,3,20220306,-1,1,3,3,9,-3,2021,0,6,1004,0
Senators,0,1,0,0,1,Golden Knights,0,1,1,0,2,20220306,0,0,1,1,3,1,2021,0,6,2119,0
Stars,1,3,2,0,6,Wild,1,0,2,0,3,20220306,0,3,3,3,9,-3,2021,0,6,863,0
Blues,0,0,2,0,2,Devils,1,1,0,1,3,20220306,1,2,0,1,5,1,2021,1,6,863,0
Kings,0,1,2,0,3,Sabres,0,0,0,0,0,20220306,0,1,3,3,3,-3,2021,0,6,2193,0
Kraken,0,2,0,0,2,Hurricanes,0,2,1,0,3,20220306,0,0,1,1,5,1,2021,0,6,2361,0
Kings,1,0,1,1,3,Bruins,1,1,0,0,2,20220307,0,-1,0,1,5,-1,2021,1,0,2590,0
Panthers,1,4,1,0,6,Sabres,0,0,1,0,1,20220307,1,5,5,5,7,-5,2021,0,0,1184,0
Maple Leafs,3,0,2,0,5,Blue Jackets,0,2,2,0,4,20220307,3,1,1,1,9,-1,2021,0,0,313,0
Avalanche,1,0,4,0,5,Islanders,1,0,3,0,4,20220307,0,0,1,1,9,-1,2021,0,0,1627,0
Oilers,0,0,1,0,1,Flames,0,2,1,0,3,20220307,0,2,2,2,4,2,2021,0,0,171,0
Stars,0,0,1,0,1,Predators,0,0,2,0,2,20220308,0,0,1,1,3,1,2021,0,1,616,0
Ducks,0,3,0,0,3,Blackhawks,5,2,1,0,8,20220308,5,4,5,5,11,5,2021,0,1,1741,0
Lightning,3,0,1,0,4,Jets,3,0,4,0,7,20220308,0,0,3,3,11,3,2021,0,1,1705,0
Rangers,0,2,0,0,2,Wild,2,3,0,0,5,20220308,2,3,3,3,7,3,2021,0,1,1016,0
Senators,1,1,2,0,4,Blues,1,0,0,0,1,20220308,0,1,3,3,5,-3,2021,0,1,860,0
Capitals,0,2,3,0,5,Flames,1,1,2,0,4,20220308,-1,0,1,1,9,-1,2021,0,1,1967,0
Kraken,1,2,1,0,4,Maple Leafs,2,1,3,0,6,20220308,1,0,2,2,10,2,2021,0,1,2066,0
Panthers,2,1,1,0,4,Penguins,0,2,1,0,3,20220308,2,1,1,1,7,-1,2021,0,1,1013,0
Golden Knights,0,1,0,0,1,Flyers,2,0,0,0,2,20220308,2,1,1,1,3,1,2021,0,1,2171,0
Avalanche,2,1,0,0,3,Devils,0,3,2,0,5,20220308,-2,0,2,2,8,2,2021,0,1,1618,0
Coyotes,3,4,2,0,9,Red Wings,1,1,0,0,2,20220308,2,5,7,7,11,-7,2021,0,1,1687,0
Capitals,0,1,2,0,3,Oilers,0,2,1,1,4,20220309,0,1,0,1,7,1,2021,1,2,1985,0
Canadiens,1,1,1,0,3,Canucks,1,1,3,0,5,20220309,0,0,2,2,8,2,2021,0,2,2273,0
Sharks,1,1,1,1,4,Kings,2,1,0,0,3,20220310,-1,-1,0,1,7,-1,2021,1,3,305,0
Lightning,0,1,0,0,1,Flames,1,2,1,0,4,20220310,1,2,3,3,5,3,2021,0,3,2289,0
Ducks,0,0,1,0,1,Predators,1,1,2,0,4,20220310,1,2,3,3,5,3,2021,0,3,1776,0
Rangers,1,1,0,0,2,Blues,3,3,0,0,6,20220310,2,4,4,4,8,4,2021,0,3,871,0
Blue Jackets,0,0,0,0,0,Islanders,1,3,2,0,6,20220310,1,4,6,6,6,6,2021,0,3,476,0
Jets,1,1,0,0,2,Devils,1,0,0,0,1,20220310,0,1,1,1,3,-1,2021,0,3,1280,0
Avalanche,0,0,0,0,0,Hurricanes,0,0,2,0,2,20220310,0,0,2,2,2,2,2021,0,3,1459,0
Wild,2,1,2,1,6,Red Wings,3,1,1,0,5,20220310,-1,-1,0,1,11,-1,2021,1,3,542,0
Kraken,0,0,3,0,3,Senators,1,2,0,1,4,20220310,1,3,0,1,7,1,2021,1,3,2176,0
Coyotes,2,2,0,1,5,Maple Leafs,0,1,3,0,4,20220310,2,3,0,1,9,-1,2021,1,3,1885,0
Golden Knights,0,0,1,0,1,Sabres,1,0,2,0,3,20220310,1,1,2,2,4,2,2021,0,3,1970,0
Blackhawks,1,1,1,0,3,Bruins,1,2,1,0,4,20220310,0,1,1,1,7,1,2021,0,3,849,0
Flyers,0,3,0,0,3,Panthers,4,0,2,0,6,20220310,4,1,3,3,9,3,2021,0,3,1021,0
Golden Knights,0,2,0,0,2,Penguins,1,1,3,0,5,20220311,1,0,3,3,7,3,2021,0,4,1915,0
Wild,1,1,0,0,2,Blue Jackets,1,0,1,1,3,20220311,0,-1,0,1,5,1,2021,1,4,626,0
Jets,1,0,1,0,2,Islanders,1,2,2,0,5,20220311,0,2,3,3,7,3,2021,0,4,1287,0
Capitals,2,0,1,1,4,Canucks,0,0,3,0,3,20220311,2,2,0,1,7,-1,2021,1,4,2359,0
Red Wings,0,0,0,0,0,Flames,1,0,2,0,3,20220312,1,1,3,3,3,3,2021,0,5,1573,0
Lightning,0,0,1,0,1,Oilers,1,1,2,0,4,20220312,1,2,3,3,5,3,2021,0,5,2367,0
Kings,0,0,0,0,0,Sharks,3,1,1,0,5,20220312,3,4,5,5,5,5,2021,0,5,305,0
Rangers,4,1,2,0,7,Stars,2,1,1,0,4,20220312,2,2,3,3,11,-3,2021,0,5,1370,0
Ducks,1,0,0,0,1,Devils,0,1,0,1,2,20220312,-1,0,0,1,3,1,2021,1,5,2436,0
Blues,3,1,3,0,7,Predators,1,3,0,0,4,20220312,2,0,3,3,11,-3,2021,0,5,253,0
Kraken,2,1,0,1,4,Canadiens,1,0,2,0,3,20220312,1,2,0,1,7,-1,2021,1,5,2262,0
Coyotes,0,1,1,0,2,Bruins,2,0,1,0,3,20220312,2,1,1,1,5,1,2021,0,5,2295,0
Flyers,0,1,0,0,1,Hurricanes,0,1,2,0,3,20220312,0,0,2,2,4,2,2021,0,5,345,0
Blackhawks,0,4,2,0,6,Senators,2,1,0,0,3,20220312,-2,1,3,3,9,-3,2021,0,5,628,0
Panthers,0,2,0,0,2,Kings,1,0,1,1,3,20220313,1,-1,0,1,5,1,2021,1,6,2335,0
Lightning,2,0,0,0,2,Canucks,0,0,1,0,1,20220313,2,2,1,1,3,-1,2021,0,6,2598,0
Flames,0,0,0,0,0,Avalanche,1,0,2,0,3,20220313,1,1,3,3,3,3,2021,0,6,898,0
Ducks,1,1,1,0,3,Islanders,3,1,0,0,4,20220313,2,2,1,1,7,1,2021,0,6,2445,0
Predators,1,2,3,0,6,Wild,1,1,0,0,2,20220313,0,1,4,4,8,-4,2021,0,6,696,0
Golden Knights,2,1,1,0,4,Blue Jackets,3,2,1,0,6,20220313,1,2,2,2,10,2,2021,0,6,1757,0
Canadiens,0,2,1,1,4,Flyers,1,1,1,0,3,20220313,-1,0,0,1,7,-1,2021,1,6,400,0
Maple Leafs,0,2,0,0,2,Sabres,0,2,3,0,5,20220313,0,0,3,3,7,3,2021,0,6,57,0
Hurricanes,0,0,2,0,2,Penguins,1,1,2,0,4,20220313,1,2,2,2,6,2,2021,0,6,330,0
Jets,0,1,2,1,4,Blues,1,1,1,0,3,20220313,-1,-1,0,1,7,-1,2021,1,6,853,0
Coyotes,2,1,2,0,5,Senators,2,0,1,0,3,20220314,0,1,2,2,8,-2,2021,0,0,2071,0
Red Wings,1,1,3,0,5,Oilers,4,0,3,0,7,20220315,3,2,2,2,12,2,2021,0,1,1592,0
Panthers,1,0,1,1,3,Sharks,2,0,0,0,2,20220315,-1,-1,0,1,5,-1,2021,1,1,2558,0
Avalanche,1,1,1,0,3,Kings,0,0,0,0,0,20220315,1,2,3,3,3,-3,2021,0,1,830,0
Devils,1,2,0,0,3,Canucks,2,2,2,0,6,20220315,1,1,3,3,9,3,2021,0,1,2421,0
Bruins,0,0,1,1,2,Blackhawks,0,0,1,0,1,20220315,0,0,0,1,3,-1,2021,1,1,849,0
Stars,0,0,0,0,0,Maple Leafs,2,0,2,0,4,20220315,2,2,4,4,4,4,2021,0,1,1201,0
Penguins,0,1,0,0,1,Predators,1,2,1,0,4,20220315,1,2,3,3,5,3,2021,0,1,471,0
Islanders,0,2,1,0,3,Capitals,1,0,2,1,4,20220315,1,-1,0,1,7,1,2021,1,1,204,0
Ducks,1,1,1,0,3,Rangers,1,1,1,1,4,20220315,0,0,0,1,7,1,2021,1,1,2445,0
Coyotes,4,1,1,0,6,Canadiens,1,2,0,0,3,20220315,3,2,3,3,9,-3,2021,0,1,2175,0
Golden Knights,0,1,2,0,3,Jets,2,3,2,0,7,20220315,2,4,4,4,10,4,2021,0,1,1303,0
Blue Jackets,1,2,1,0,4,Senators,1,0,0,0,1,20220316,0,2,3,3,5,-3,2021,0,2,512,0
Bruins,1,1,0,0,2,Wild,2,0,2,0,4,20220316,1,0,2,2,6,2,2021,0,2,1120,0
Devils,1,1,1,0,3,Flames,2,3,1,0,6,20220316,1,3,3,3,9,3,2021,0,2,2015,0
Lightning,1,1,2,0,4,Kraken,1,0,0,0,1,20220316,0,1,3,3,5,-3,2021,0,2,2526,0
Sharks,0,0,0,0,0,Kings,0,2,1,0,3,20220317,0,2,3,3,3,3,2021,0,3,305,0
Red Wings,0,1,0,0,1,Canucks,0,0,0,0,0,20220317,0,1,1,1,1,-1,2021,0,3,1967,0
Sabres,0,0,1,0,1,Oilers,2,2,2,0,6,20220317,2,4,5,5,7,5,2021,0,3,1734,0
Penguins,1,1,0,1,3,Blues,0,1,1,0,2,20220317,1,1,0,1,5,-1,2021,1,3,557,0
Panthers,1,1,1,0,3,Golden Knights,1,2,2,0,5,20220317,0,1,2,2,8,2,2021,0,3,2177,0
Predators,0,3,1,0,4,Flyers,1,2,2,0,5,20220317,1,0,1,1,9,1,2021,0,3,683,0
Stars,1,1,1,1,4,Canadiens,0,1,2,0,3,20220317,1,1,0,1,7,-1,2021,1,3,1505,0
Hurricanes,0,0,2,0,2,Maple Leafs,1,1,1,0,3,20220317,1,2,1,1,5,1,2021,0,3,544,0
Islanders,0,1,1,0,2,Rangers,0,1,0,0,1,20220317,0,0,1,1,3,-1,2021,0,3,0,0
Capitals,2,2,3,0,7,Blue Jackets,0,1,1,0,2,20220317,2,3,5,5,9,-5,2021,0,3,326,0
Flyers,0,1,0,0,1,Senators,1,0,2,0,3,20220318,1,0,2,2,4,2,2021,0,4,373,0
Capitals,2,0,1,1,4,Hurricanes,1,2,0,0,3,20220318,1,-1,0,1,7,-1,2021,1,4,233,0
Bruins,0,2,2,0,4,Jets,0,0,2,0,2,20220318,0,2,2,2,6,-2,2021,0,4,1349,0
Sabres,0,0,0,1,1,Flames,0,0,0,0,0,20220318,0,0,0,1,1,-1,2021,1,4,1731,0
Panthers,2,1,0,0,3,Ducks,0,0,0,0,0,20220318,2,3,3,3,3,-3,2021,0,4,2335,0
Avalanche,2,2,1,0,5,Sharks,0,1,2,0,3,20220318,2,3,2,2,8,-2,2021,0,4,927,0
Red Wings,0,2,0,0,2,Kraken,0,0,4,0,4,20220319,0,-2,2,2,6,2,2021,0,5,1933,0
Flames,3,1,1,0,5,Canucks,0,0,2,0,2,20220319,3,4,3,3,7,-3,2021,0,5,426,0
Rangers,0,1,1,0,2,Lightning,1,0,0,0,1,20220319,-1,0,1,1,3,-1,2021,0,5,1004,0
Maple Leafs,0,1,2,0,3,Predators,1,2,3,0,6,20220319,1,2,3,3,9,3,2021,0,5,646,0
Senators,1,0,0,0,1,Canadiens,1,3,1,0,5,20220319,0,3,4,4,6,4,2021,0,5,104,0
Stars,0,1,1,0,2,Islanders,0,1,3,0,4,20220319,0,0,2,2,6,2,2021,0,5,1370,0
Blues,1,1,2,0,4,Blue Jackets,2,1,2,0,5,20220319,1,1,1,1,9,1,2021,0,5,395,0
Kings,0,1,0,0,1,Golden Knights,1,2,2,0,5,20220319,1,2,4,4,6,4,2021,0,5,228,0
Devils,1,0,2,0,3,Oilers,1,1,4,0,6,20220319,0,1,3,3,9,3,2021,0,5,2016,0
Blackhawks,0,0,1,0,1,Wild,1,0,2,0,3,20220319,1,1,2,2,4,2,2021,0,5,355,0
Penguins,0,1,3,0,4,Coyotes,0,1,0,0,1,20220319,0,0,3,3,5,-3,2021,0,5,1824,0
Sabres,1,1,0,1,3,Canucks,0,2,0,0,2,20220320,1,0,0,1,5,-1,2021,1,6,2137,0
Jets,1,4,1,0,6,Blackhawks,0,2,2,0,4,20220320,1,3,2,2,10,-2,2021,0,6,722,0
Coyotes,0,1,1,0,2,Sharks,1,0,3,0,4,20220320,1,0,2,2,6,2,2021,0,6,614,0
Stars,2,1,0,0,3,Capitals,0,1,1,0,2,20220320,2,2,1,1,5,-1,2021,0,6,1181,0
Rangers,0,1,1,0,2,Hurricanes,0,0,0,0,0,20220320,0,1,2,2,2,-2,2021,0,6,423,0
Islanders,1,0,0,0,1,Flyers,0,2,0,0,2,20220320,-1,1,1,1,3,1,2021,0,6,80,0
Bruins,1,0,1,1,3,Canadiens,0,1,1,0,2,20220321,1,0,0,1,5,-1,2021,1,0,270,0
Golden Knights,0,0,0,0,0,Wild,1,0,2,0,3,20220321,1,1,3,3,3,3,2021,0,0,1293,0
Oilers,0,2,0,0,2,Avalanche,1,1,0,1,3,20220321,1,0,0,1,5,1,2021,1,0,1036,0
Predators,1,1,4,0,6,Ducks,1,1,1,0,3,20220321,0,0,3,3,9,-3,2021,0,0,1776,0
